Year,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Economic_Impact_Million_USD,Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_France,Country_India,Country_Nigeria,Country_Russia,Country_USA,Region_Central,Region_East,Region_Grand Est,Region_Ile-de-France,Region_Maharashtra,Region_Midwest,Region_New South Wales,Region_North,Region_North Central,Region_North West,Region_Northeast,Region_Northwest,Region_Northwestern,Region_Nouvelle-Aquitaine,Region_Ontario,Region_Pampas,Region_Patagonia,Region_Prairies,Region_Provence-Alpes-Cote d’Azur,Region_Punjab,Region_Quebec,Region_Queensland,Region_Siberian,Region_South,Region_South East,Region_South West,Region_Southeast,Region_Tamil Nadu,Region_Victoria,Region_Volga,Region_West,Region_West Bengal,Region_Western Australia,Crop_Type_Coffee,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Fruits,Crop_Type_Rice,Crop_Type_Soybeans,Crop_Type_Sugarcane,Crop_Type_Vegetables,Crop_Type_Wheat,Adaptation_Strategies_Drought-resistant Crops,Adaptation_Strategies_No Adaptation,Adaptation_Strategies_Organic Farming,Adaptation_Strategies_Water Management
-0.5046440607838495,0.23710191949260162,0.02316361352345457,0.28215087331206457,0.6378154491975806,0.11319765276874792,0.8836476852634667,1.0232222271730347,-1.6782120301125638,307.45,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.3795772835463544,-0.6140820592707089,0.304438883408995,0.6209565809062578,0.32192448332289353,-0.8880720095598451,-0.7926533187418083,0.34888312685125317,0.988801587428288,381.33,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.09037320584674119,-0.9847308205149782,0.4917859527996774,-1.6982907370581188,1.5854883468216416,0.11396726818944643,-0.7981742771741023,-1.2648632841977219,0.6723846357742582,1074.46,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
0.9828991057926272,-0.4509966043232303,-0.370263989924786,1.3300035772116325,0.32192448332289353,-0.08459351035073592,1.6344980320554552,1.5892351600361005,0.06480466757473578,461.04,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.8837295613541954,0.5170507485735675,-0.04734775613780886,-1.2197713356106497,-1.2575303460505416,0.8866611505706208,0.4516326879364589,1.6857185953610667,0.12868226814338998,986.06,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.38788183916203656,0.8414774290038456,-1.4204933244090834,-1.3979062952735761,0.9537064150722676,-0.4967225681347185,-1.0245335728981577,-0.5675353509104246,-1.3924959407473447,132.17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-1.2980004162913037,-0.7605973343037378,0.6453556412691168,0.15757282962622704,-0.6257484143011676,0.42566151357229065,-1.1625575337055085,-0.04262366486449217,-1.4633059940908912,379.56,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
-0.20713542746855415,-0.682979123125526,0.23027523350100643,-0.17774003562163476,-1.2575303460505416,-1.6942441627413989,-0.9769153064196215,0.5355803157833164,0.9140301324990883,325.78,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
-0.8021526940991448,0.7856620861341203,0.5174761417460293,-0.004262199087150724,-0.6257484143011676,-1.6750037772239394,-1.1673883723337657,-0.7880191579887758,-0.5754568637064227,729.21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.30630497190698597,-0.5975118793562592,-1.3984429929875288,-1.70061929862234,0.006033517448206489,1.5031231025500236,-1.0190126144658636,0.41959120400276234,0.6704039349814315,247.93,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.6038136052222813,0.5501911084024668,1.3384814112215826,0.9760622194500003,1.5854883468216416,-0.3932092940507864,0.5772344922711481,-1.1582786949939692,0.3232861210385917,832.31,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.198830871852872,-1.759168702832416,1.5051198031588953,0.8875768800095926,1.5854883468216416,0.885891535149922,0.38124046792471006,-0.533748732764137,0.3812216192287656,609.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-1.6946785940450309,0.48303827401232863,0.16884487356884503,-1.1499144886840116,1.2695973809469547,0.6049819065950132,-1.315074010397631,-0.31814134479968287,-0.6962796120688377,801.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.8021526940991448,-0.3515755248365321,1.3988558397898947,-0.5642812552823643,-1.2575303460505416,-0.7733993118757866,-0.44759341672343145,0.04166872267573062,1.6082657603847685,901.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.18954275028517298,-0.08819687567001602,1.510623068972838,0.3764576166630255,0.32192448332289353,1.706301573614396,-0.06733740469917998,0.1078486963643352,-0.33529689257621226,658.86,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.1812381946694908,0.2527999846747118,1.3920854563393332,-0.4653173888029607,0.32192448332289353,-1.6265180057199413,1.204553394140557,0.5624006209097513,-1.492026155586875,899.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-1.5955090496065991,-1.2175854540496134,-0.12705194002552295,-0.9368511055577663,-1.5734213119252287,0.899359805012144,-0.9638030301429232,-0.18578139742247374,-1.0567671563632568,704.03,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.38788183916203656,-1.5236977251007628,0.7298301503770434,0.05744468236471264,0.32192448332289353,-0.9457931661122236,1.3439575945559816,0.1883096117436388,-0.5833796668777288,178.85,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.7845600169157637,-0.012322893956483304,-1.1829211902649674,-0.16493294701841787,-1.5734213119252287,-0.8507456616559738,-1.701541100658213,-1.3491556717379445,-1.3028692298719464,1215.87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.38788183916203656,-1.0614769169608504,-1.6947746018493643,-0.7820017615370524,-1.5734213119252287,-1.4421951124626795,0.5689530546227073,-0.9674017182499937,0.9031362781385427,825.07,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.5046440607838495,-0.37250627841267914,-1.4760601595914002,-1.0276650065623953,0.32192448332289353,-1.0889416343621225,-1.626318042018207,1.250672347271239,-0.0669119351482248,1576.81,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.6853904724773319,-0.8652511021844725,-0.4375702973287191,1.2461753608996666,0.9537064150722676,0.6196045995882823,0.13141709886340508,1.2120093100110543,1.548349561401768,147.57,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.4054745163454177,0.7001948423648534,-0.13694042667992146,-0.9450010710325407,-0.30985744842648055,-0.1500108211100981,-0.24952903296488305,0.16671404138209397,1.6869986168996212,772.61,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.09037320584674119,-1.4565448907106247,1.2303416168415087,-0.5060672161768327,0.006033517448206489,0.9709340391370934,-1.2916099370603813,1.1071662990622653,-1.4746950236496437,324.73,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.10796588303012238,0.6217045164543024,0.15530410666772168,1.3509606312896238,0.32192448332289353,0.5153217100836519,0.5013213138271051,0.08869133555973922,-0.35857012689192364,1196.29,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.9828991057926272,-1.2280508308376867,0.5109666354559479,1.5768311030190858,0.32192448332289353,-1.5168478082704222,-0.689825467940332,-1.7208084713471083,1.3141316926500366,632.13,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.4963395051681674,-0.19023429935373254,1.0696909768733163,-0.8879513127091196,-0.30985744842648055,0.43143362922752815,0.081038353168722,-0.2484782146011517,0.3931058239857249,1184.2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-1.5955090496065991,-1.4617775791046614,0.9849183224391266,0.46610723688554406,0.006033517448206489,0.5384101727046031,1.436433648296907,-1.3003914805989727,-1.6673181757520183,605.43,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.2804077391079225,0.9792715567134797,-0.1953272197398119,0.16339423353677987,-1.5734213119252287,1.6874459958072854,-1.6111354063293986,0.04550019483664982,1.2829356551630198,634.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.6946785940450309,1.4694000362882553,-1.1711320271556407,0.5627425418007262,0.9537064150722676,-0.6660379606883625,0.14176889592395653,0.19597255606547717,0.21781380382058133,447.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.8021526940991448,1.389165480913025,-1.706812219397244,0.08888026348169983,0.006033517448206489,-0.8815302784839089,1.1893707584517486,1.1684698536369724,-0.8824654865945268,356.85,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.4870513836004683,1.308058810805455,0.501736553063714,0.4428216212433315,1.5854883468216416,-0.5213502615970668,1.1769486019790871,-0.524692525838328,1.5518157877892138,389.51,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0.38788183916203656,1.2600925005267851,-0.46039083750978704,-0.0077550414334827495,0.6378154491975806,-1.302125105895574,-1.4669003672857168,-1.3634366134286435,1.690960018485274,880.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.20713542746855415,0.895548542408892,0.3473469649470506,-1.5632341663332856,0.6378154491975806,0.1439822695966833,-1.0742221987888039,0.6780414170393129,0.029647228502066112,777.14,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.5955090496065991,-1.43212567820512,0.816018995110984,-0.619002452041564,-1.2575303460505416,-0.570220840811414,-0.6994871451968465,-1.4940549825508895,0.250495366902218,576.01,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.008796338591690595,-1.763529276494114,-0.24353980354096846,0.6488993196769132,0.9537064150722676,-1.5391666554706753,-1.575939296323524,-1.025570431965767,0.659014905422679,934.57,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.09037320584674119,-0.5826859289064884,1.5694570800221235,1.649016511509945,0.6378154491975806,-1.2093864477014191,0.5323767050087592,0.1722870917979766,-0.518016540714455,501.02,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.5046440607838495,-1.706841818892049,1.222167465813124,-1.0544434645509397,0.9537064150722676,1.6043275303718605,-0.23434639727607454,1.2165374134739593,-0.22437764817792977,571.56,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.4787468279847862,1.692661407767156,1.346407107811414,0.15873711040833743,0.9537064150722676,1.6285704161238592,1.6151746775424258,-0.898086903702455,-1.4489459133428992,672.08,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.5955090496065991,1.349920317957749,-0.8989129215553472,-1.045129218294055,1.5854883468216416,0.420274205627402,-0.4303404216225126,0.5216476897436105,-1.219184621375028,781.19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
-0.30630497190698597,1.6717306541910089,1.1713958012948749,-1.3024352711405045,0.006033517448206489,1.2283703973607016,-1.668415350064449,-0.7476145424736277,-0.8215589372151125,1145.39,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.8837295613541954,-1.38415936792645,-1.1885114151324037,1.0447547855945276,1.5854883468216416,-0.5844587260943339,0.7228497709229031,0.27817504969974394,0.9605766011305104,822.52,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.7845600169157637,0.501352683391457,-1.239630915864627,-0.2836895867937022,1.5854883468216416,-0.5244287232798605,0.09346050964138355,-1.5574484310315528,0.3554725089220216,702.64,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-1.5955090496065991,0.24233460788663824,-1.5177259689366922,1.5803239453654179,-0.9416393801758546,-0.6441039211984586,-1.1735994505700964,0.8567273459985452,-1.446965212550073,402.13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.008796338591690595,1.1336358643375635,1.0274164541535704,-1.180185789018888,0.006033517448206489,-1.130116059369486,1.3895055016224076,-1.3383578865571724,-1.6390931894542413,1192.73,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.18954275028517298,-1.763529276494114,1.0305469800793348,-0.6178381712594534,0.006033517448206489,1.5092800259156105,-1.5303913892570982,-0.42751245921137687,-0.3511424989188241,153.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.9828991057926272,1.1528223884490318,-0.7486352543967313,-0.8262444312572562,1.2695973809469547,0.35678093341978534,-0.7947236781539186,0.7295921333862261,-0.06889263594105124,945.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.30630497190698597,-0.08819687567001602,-0.5576980183689618,1.0028406774385448,0.006033517448206489,1.5604594513920527,-0.4158479057377407,0.016241680153266602,-0.5279200446785872,612.8,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.5046440607838495,1.4912029045967417,-1.5270678558262747,0.42885025185800385,-1.2575303460505416,-0.21234967018666712,0.42057729675480504,0.8142328365774412,-0.5125696135341823,186.74,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.6853904724773319,-1.5263140692977812,-1.2875205088956647,0.7804630480554143,-1.5734213119252287,-1.0023598995335548,-1.194303044691199,0.7271539238292772,0.23960151254167247,159.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-1.2980004162913037,0.47257289722425505,0.09476818271435013,1.1914541641404672,0.006033517448206489,-0.6444887289088077,1.2749456141523063,0.08242165384187142,0.04004590766440481,1159.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.6946785940450309,-1.0274644423996118,0.5909565419479976,0.7897772943122996,0.006033517448206489,0.9897896169442035,1.3294650786712097,0.14686004927551258,0.33517032579555034,185.31,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1.0996613274144402,-0.8512972664670412,1.1827625918586622,-0.8180944657824818,0.9537064150722676,-0.4116800641475477,-1.4116907829627765,-0.49334411724898886,-0.8903882897658326,814.53,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.9828991057926272,1.0926464719176092,0.5325821716100351,0.5650711033649479,-0.9416393801758546,0.34061900958511926,0.49096951676655387,0.08869133555973922,1.1299265189171743,1058.27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
